TRADEDATE,ADMITTEDQUOTE,ADMITTEDVALUE,BEICLOSE,BID,BOARDID,BOARDNAME,BUYBACKDATE,CBRCLOSE,CLOSE,CLOSEAUCTIONPRICE,CLOSEPERIOD,CLOSEVAL,COUPONPERCENT,COUPONVALUE,CURRENCYID,DAILYCAPITALIZATION,DECIMALS,FACEUNIT,FACEVALUE,HIGH,HIGHBID,IRICPICLOSE,ISIN,ISSUESIZE,LASTPRICE,LASTTRADEDATE,LEGALCLOSEPRICE,LEGALOPENPRICE,LISTNAME,LOW,LOWOFFER,MARKETPRICE,MARKETPRICE2,MARKETPRICE3,MARKETPRICE3CUR,MARKETPRICE3TRADESVALUE,MARKETPRICE3TRADESVALUECUR,MONTHLYCAPITALIZATION,MP2VALTRD,MPVALTRD,NUMBID,NUMOFFER,NUMTRADES,OFFER,OFFERDATE,OPEN,OPENPERIOD,OPENVAL,PREV,PREVLEGALCLOSEPRICE,REGNUMBER,SECID,SHORTNAME,TRADINGSESSION,TRENDCLOSE,TRENDCLSPR,TRENDWAP,TRENDWAPPR,TYPE,VALUE,VOLUME,WAPRICE,WAVAL,YIELDLASTCOUPON,YIELDTOOFFER
2018-10-17,,,,,EQRP,,,,7.2,,,,,,,,,,,7.5,,,,,,,,,,7.15,,,,,,,,,,,,,29.0,,,7.5,,,,,,MGNT,Магнит ао,3.0,,,,,,1105993915.64,,7.36,,,
2018-10-17,,,,,PSRP,,,,0.0,,,,,,,,,,,16.0,,,,,,,,,,-12.0,,,,,,,,,,,,,43.0,,,0.0,,,,,,MGNT,Магнит ао,3.0,,,,,,132768468.92,,0.0,,,
2018-10-18,,,,,EQRP,,,,7.23,,,,,,,,,,,7.6,,,,,,,,,,7.23,,,,,,,,,,,,,31.0,,,7.5,,,,,,MGNT,Магнит ао,3.0,,,,,,1903079351.06,,7.34,,,
2018-10-18,,,,,EQRP,,,,7.23,,,,,,,,,,,7.6,,,,,,,,,,7.23,,,,,,,,,,,,,31.0,,,7.5,,,,,,MGNT,Магнит ао,3.0,,,,,,1903079351.06,,7.34,,,
2018-10-18,,,,,PSRP,,,,0.0,,,,,,,,,,,16.0,,,,,,,,,,-12.0,,,,,,,,,,,,,42.0,,,5.5,,,,,,MGNT,Магнит ао,3.0,,,,,,90975605.16,,0.0,,,
2018-10-19,,,,,EQRP,,,,7.38,,,,,,,,,,,7.5,,,,,,,,,,7.3,,,,,,,,,,,,,32.0,,,7.5,,,,,,MGNT,Магнит ао,3.0,,,,,,1614849714.4,,7.39,,,
2018-10-19,,,,,PSRP,,,,0.0,,,,,,,,,,,16.0,,,,,,,,,,-15.0,,,,,,,,,,,,,46.0,,,5.5,,,,,,MGNT,Магнит ао,3.0,,,,,,123596370.07,,0.0,,,
2018-10-22,,,,,EQRP,,,,7.5,,,,,,,,,,,7.5,,,,,,,,,,6.6,,,,,,,,,,,,,39.0,,,7.32,,,,,,MGNT,Магнит ао,3.0,,,,,,1868411688.38,,7.29,,,
2018-10-22,,,,,PSRP,,,,0.0,,,,,,,,,,,16.0,,,,,,,,,,-12.0,,,,,,,,,,,,,29.0,,,0.0,,,,,,MGNT,Магнит ао,3.0,,,,,,89511536.22,,0.0,,,
2018-10-23,,,,,EQRP,,,,7.01,,,,,,,,,,,7.39,,,,,,,,,,6.94,,,,,,,,,,,,,25.0,,,7.3,,,,,,MGNT,Магнит ао,3.0,,,,,,796975019.16,,7.28,,,
2018-10-23,,,,,PSRP,,,,0.0,,,,,,,,,,,16.0,,,,,,,,,,-12.0,,,,,,,,,,,,,41.0,,,-7.0,,,,,,MGNT,Магнит ао,3.0,,,,,,91346387.87,,0.0,,,
2018-10-24,,,,,EQRP,,,,8.0,,,,,,,,,,,8.0,,,,,,,,,,6.8,,,,,,,,,,,,,31.0,,,7.15,,,,,,MGNT,Магнит ао,3.0,,,,,,787814816.64,,7.22,,,
2018-10-24,,,,,PSRP,,,,0.0,,,,,,,,,,,16.0,,,,,,,,,,-12.0,,,,,,,,,,,,,36.0,,,0.0,,,,,,MGNT,Магнит ао,3.0,,,,,,82950344.34,,0.0,,,
2018-10-25,,,,,EQRP,,,,7.5,,,,,,,,,,,7.5,,,,,,,,,,6.94,,,,,,,,,,,,,40.0,,,7.21,,,,,,MGNT,Магнит ао,3.0,,,,,,2888254618.81,,7.24,,,
2018-10-25,,,,,PSRP,,,,16.0,,,,,,,,,,,16.0,,,,,,,,,,-12.0,,,,,,,,,,,,,37.0,,,-7.0,,,,,,MGNT,Магнит ао,3.0,,,,,,351610180.41,,0.0,,,
2018-10-26,,,,,EQRP,,,,7.5,,,,,,,,,,,7.5,,,,,,,,,,7.19,,,,,,,,,,,,,30.0,,,7.2,,,,,,MGNT,Магнит ао,3.0,,,,,,2533890418.24,,7.31,,,
2018-10-26,,,,,PSRP,,,,0.0,,,,,,,,,,,16.0,,,,,,,,,,-12.0,,,,,,,,,,,,,38.0,,,-7.0,,,,,,MGNT,Магнит ао,3.0,,,,,,1282067754.8,,0.0,,,
2018-10-29,,,,,EQRP,,,,7.0,,,,,,,,,,,7.38,,,,,,,,,,7.0,,,,,,,,,,,,,27.0,,,7.14,,,,,,MGNT,Магнит ао,3.0,,,,,,1339406595.74,,7.24,,,
2018-10-29,,,,,PSRP,,,,16.0,,,,,,,,,,,16.0,,,,,,,,,,-12.0,,,,,,,,,,,,,34.0,,,0.0,,,,,,MGNT,Магнит ао,3.0,,,,,,1768744491.78,,0.0,,,
2018-10-30,,,,,EQRP,,,,7.0,,,,,,,,,,,7.3,,,,,,,,,,6.9,,,,,,,,,,,,,29.0,,,7.1,,,,,,MGNT,Магнит ао,3.0,,,,,,2457036133.2,,7.11,,,
2018-10-30,,,,,PSRP,,,,16.0,,,,,,,,,,,16.0,,,,,,,,,,-7.0,,,,,,,,,,,,,35.0,,,5.5,,,,,,MGNT,Магнит ао,3.0,,,,,,238015809.74,,0.0,,,
2018-10-31,,,,,EQRP,,,,6.82,,,,,,,,,,,7.34,,,,,,,,,,6.82,,,,,,,,,,,,,31.0,,,7.2,,,,,,MGNT,Магнит ао,3.0,,,,,,2554598598.75,,7.16,,,
2018-10-31,,,,,PSRP,,,,2.0,,,,,,,,,,,16.0,,,,,,,,,,-7.0,,,,,,,,,,,,,40.0,,,-7.0,,,,,,MGNT,Магнит ао,3.0,,,,,,1138778190.96,,0.0,,,
2018-11-01,,,,,EQRP,,,,6.87,,,,,,,,,,,7.2,,,,,,,,,,6.0,,,,,,,,,,,,,30.0,,,7.11,,,,,,MGNT,Магнит ао,3.0,,,,,,2361131098.65,,7.01,,,
2018-11-01,,,,,PSRP,,,,2.0,,,,,,,,,,,16.0,,,,,,,,,,-7.0,,,,,,,,,,,,,38.0,,,-7.0,,,,,,MGNT,Магнит ао,3.0,,,,,,81546808.51,,0.0,,,
2018-11-02,,,,,EQRP,,,,7.51,,,,,,,,,,,7.6,,,,,,,,,,6.9,,,,,,,,,,,,,50.0,,,7.12,,,,,,MGNT,Магнит ао,3.0,,,,,,3469878455.34,,7.1,,,
2018-11-02,,,,,PSRP,,,,16.0,,,,,,,,,,,16.0,,,,,,,,,,-7.0,,,,,,,,,,,,,42.0,,,0.0,,,,,,MGNT,Магнит ао,3.0,,,,,,120778884.6,,0.0,,,
2018-11-06,,,,,EQRP,,,,7.86,,,,,,,,,,,8.19,,,,,,,,,,7.04,,,,,,,,,,,,,35.0,,,7.17,,,,,,MGNT,Магнит ао,3.0,,,,,,2432332682.0,,7.27,,,
2018-11-06,,,,,PSRP,,,,0.0,,,,,,,,,,,16.0,,,,,,,,,,-7.0,,,,,,,,,,,,,46.0,,,-7.0,,,,,,MGNT,Магнит ао,3.0,,,,,,108607841.52,,0.0,,,
2018-11-07,,,,,EQRP,,,,7.18,,,,,,,,,,,7.6,,,,,,,,,,7.13,,,,,,,,,,,,,33.0,,,7.13,,,,,,MGNT,Магнит ао,3.0,,,,,,2021800990.08,,7.37,,,
2018-11-07,,,,,PSRP,,,,16.0,,,,,,,,,,,16.0,,,,,,,,,,-7.0,,,,,,,,,,,,,34.0,,,0.0,,,,,,MGNT,Магнит ао,3.0,,,,,,59896741.12,,0.0,,,
2018-11-08,,,,,EQRP,,,,7.12,,,,,,,,,,,7.49,,,,,,,,,,6.86,,,,,,,,,,,,,39.0,,,7.18,,,,,,MGNT,Магнит ао,3.0,,,,,,2115859087.65,,7.23,,,
2018-11-08,,,,,PSRP,,,,16.0,,,,,,,,,,,16.0,,,,,,,,,,-19.71,,,,,,,,,,,,,36.0,,,5.5,,,,,,MGNT,Магнит ао,3.0,,,,,,161353913.63,,0.0,,,
2018-11-09,,,,,EQRP,,,,7.55,,,,,,,,,,,7.55,,,,,,,,,,7.13,,,,,,,,,,,,,31.0,,,7.13,,,,,,MGNT,Магнит ао,3.0,,,,,,1278181401.77,,7.3,,,
2018-11-09,,,,,PSRP,,,,0.0,,,,,,,,,,,16.0,,,,,,,,,,-7.0,,,,,,,,,,,,,31.0,,,0.0,,,,,,MGNT,Магнит ао,3.0,,,,,,66697993.89,,0.0,,,
2018-11-12,,,,,EQRP,,,,7.5,,,,,,,,,,,7.6,,,,,,,,,,7.11,,,,,,,,,,,,,48.0,,,7.15,,,,,,MGNT,Магнит ао,3.0,,,,,,940300425.44,,7.34,,,
2018-11-12,,,,,PSRP,,,,0.0,,,,,,,,,,,16.0,,,,,,,,,,-19.92,,,,,,,,,,,,,27.0,,,0.0,,,,,,MGNT,Магнит ао,3.0,,,,,,64760737.12,,0.0,,,
2018-11-13,,,,,EQRP,,,,7.6,,,,,,,,,,,7.6,,,,,,,,,,7.17,,,,,,,,,,,,,47.0,,,7.3,,,,,,MGNT,Магнит ао,3.0,,,,,,1938865923.0,,7.43,,,
2018-11-13,,,,,PSRP,,,,16.0,,,,,,,,,,,16.0,,,,,,,,,,-20.18,,,,,,,,,,,,,34.0,,,0.0,,,,,,MGNT,Магнит ао,3.0,,,,,,59530697.78,,0.0,,,
2018-11-14,,,,,EQRP,,,,6.51,,,,,,,,,,,7.49,,,,,,,,,,6.51,,,,,,,,,,,,,37.0,,,7.3,,,,,,MGNT,Магнит ао,3.0,,,,,,1329360770.01,,7.3,,,
2018-11-14,,,,,PSRP,,,,16.0,,,,,,,,,,,16.0,,,,,,,,,,-7.0,,,,,,,,,,,,,33.0,,,-7.0,,,,,,MGNT,Магнит ао,3.0,,,,,,66260399.34,,0.0,,,
2018-11-15,,,,,EQRP,,,,6.85,,,,,,,,,,,7.39,,,,,,,,,,6.85,,,,,,,,,,,,,28.0,,,7.34,,,,,,MGNT,Магнит ао,3.0,,,,,,1504527379.04,,7.24,,,
2018-11-15,,,,,PSRP,,,,2.0,,,,,,,,,,,16.0,,,,,,,,,,-7.0,,,,,,,,,,,,,38.0,,,-7.0,,,,,,MGNT,Магнит ао,3.0,,,,,,407616487.27,,0.0,,,
2018-11-16,,,,,EQRP,,,,6.85,,,,,,,,,,,7.26,,,,,,,,,,6.32,,,,,,,,,,,,,41.0,,,7.25,,,,,,MGNT,Магнит ао,3.0,,,,,,1286145919.24,,7.04,,,
2018-11-16,,,,,PSRP,,,,16.0,,,,,,,,,,,16.0,,,,,,,,,,-7.0,,,,,,,,,,,,,41.0,,,-7.0,,,,,,MGNT,Магнит ао,3.0,,,,,,682471075.41,,0.0,,,
2018-11-19,,,,,EQRP,,,,7.0,,,,,,,,,,,7.44,,,,,,,,,,7.0,,,,,,,,,,,,,29.0,,,7.22,,,,,,MGNT,Магнит ао,3.0,,,,,,1047563799.1,,7.23,,,
2018-11-19,,,,,PSRP,,,,7.55,,,,,,,,,,,16.0,,,,,,,,,,-7.0,,,,,,,,,,,,,33.0,,,-7.0,,,,,,MGNT,Магнит ао,3.0,,,,,,660551240.19,,0.0,,,
2018-11-20,,,,,EQRP,,,,7.5,,,,,,,,,,,7.5,,,,,,,,,,3.28,,,,,,,,,,,,,46.0,,,7.11,,,,,,MGNT,Магнит ао,3.0,,,,,,2800150101.69,,6.89,,,
2018-11-20,,,,,PSRP,,,,16.0,,,,,,,,,,,16.0,,,,,,,,,,-7.0,,,,,,,,,,,,,39.0,,,-7.0,,,,,,MGNT,Магнит ао,3.0,,,,,,45408727.1,,0.0,,,
2018-11-21,,,,,EQRP,,,,6.6,,,,,,,,,,,7.38,,,,,,,,,,6.6,,,,,,,,,,,,,49.0,,,7.15,,,,,,MGNT,Магнит ао,3.0,,,,,,2626407670.16,,7.15,,,
2018-11-21,,,,,PSRP,,,,2.0,,,,,,,,,,,16.0,,,,,,,,,,-7.0,,,,,,,,,,,,,44.0,,,5.5,,,,,,MGNT,Магнит ао,3.0,,,,,,44113630.47,,0.0,,,
2018-11-22,,,,,EQRP,,,,7.0,,,,,,,,,,,7.29,,,,,,,,,,6.81,,,,,,,,,,,,,31.0,,,7.29,,,,,,MGNT,Магнит ао,3.0,,,,,,969037108.83,,7.05,,,
2018-11-22,,,,,PSRP,,,,16.0,,,,,,,,,,,16.0,,,,,,,,,,-7.0,,,,,,,,,,,,,39.0,,,-7.0,,,,,,MGNT,Магнит ао,3.0,,,,,,48217410.32,,0.0,,,
2018-11-23,,,,,EQRP,,,,6.52,,,,,,,,,,,7.5,,,,,,,,,,6.52,,,,,,,,,,,,,30.0,,,7.06,,,,,,MGNT,Магнит ао,3.0,,,,,,2034976233.32,,7.3,,,
2018-11-23,,,,,PSRP,,,,16.0,,,,,,,,,,,16.0,,,,,,,,,,-7.0,,,,,,,,,,,,,31.0,,,-7.0,,,,,,MGNT,Магнит ао,3.0,,,,,,92801362.18,,0.0,,,
2018-11-26,,,,,EQRP,,,,7.98,,,,,,,,,,,7.99,,,,,,,,,,7.11,,,,,,,,,,,,,32.0,,,7.12,,,,,,MGNT,Магнит ао,3.0,,,,,,2681206487.12,,7.62,,,
2018-11-26,,,,,PSRP,,,,16.0,,,,,,,,,,,16.0,,,,,,,,,,-7.0,,,,,,,,,,,,,39.0,,,0.0,,,,,,MGNT,Магнит ао,3.0,,,,,,60310635.93,,0.0,,,
2018-11-27,,,,,EQRP,,,,7.84,,,,,,,,,,,7.84,,,,,,,,,,7.05,,,,,,,,,,,,,29.0,,,7.05,,,,,,MGNT,Магнит ао,3.0,,,,,,2141019423.08,,7.72,,,
2018-11-27,,,,,PSRP,,,,16.0,,,,,,,,,,,16.0,,,,,,,,,,-7.0,,,,,,,,,,,,,38.0,,,-7.0,,,,,,MGNT,Магнит ао,3.0,,,,,,45066157.97,,0.0,,,
2018-11-28,,,,,EQRP,,,,7.77,,,,,,,,,,,7.77,,,,,,,,,,7.01,,,,,,,,,,,,,29.0,,,7.26,,,,,,MGNT,Магнит ао,3.0,,,,,,2598036244.1,,7.64,,,
2018-11-28,,,,,PSRP,,,,2.0,,,,,,,,,,,16.0,,,,,,,,,,-7.0,,,,,,,,,,,,,35.0,,,-7.0,,,,,,MGNT,Магнит ао,3.0,,,,,,46913375.32,,0.0,,,
2018-11-29,,,,,EQRP,,,,6.0,,,,,,,,,,,7.5,,,,,,,,,,6.0,,,,,,,,,,,,,47.0,,,7.23,,,,,,MGNT,Магнит ао,3.0,,,,,,2821209262.5,,7.25,,,
2018-11-29,,,,,PSRP,,,,16.0,,,,,,,,,,,16.0,,,,,,,,,,-7.0,,,,,,,,,,,,,30.0,,,-7.0,,,,,,MGNT,Магнит ао,3.0,,,,,,573104852.38,,0.0,,,
2018-11-30,,,,,EQRP,,,,6.5,,,,,,,,,,,7.7,,,,,,,,,,6.5,,,,,,,,,,,,,34.0,,,7.4,,,,,,MGNT,Магнит ао,3.0,,,,,,2875878440.0,,7.37,,,
2018-11-30,,,,,PSRP,,,,16.0,,,,,,,,,,,16.0,,,,,,,,,,-7.0,,,,,,,,,,,,,27.0,,,-7.0,,,,,,MGNT,Магнит ао,3.0,,,,,,945814541.6,,0.0,,,
2018-12-03,,,,,EQRP,,,,7.1,,,,,,,,,,,7.6,,,,,,,,,,7.1,,,,,,,,,,,,,26.0,,,7.17,,,,,,MGNT,Магнит ао,3.0,,,,,,3762436482.13,,7.35,,,
2018-12-03,,,,,PSRP,,,,16.0,,,,,,,,,,,16.0,,,,,,,,,,-7.0,,,,,,,,,,,,,30.0,,,-7.0,,,,,,MGNT,Магнит ао,3.0,,,,,,298309546.46,,0.0,,,
2018-12-04,,,,,EQRP,,,,7.45,,,,,,,,,,,7.47,,,,,,,,,,7.1,,,,,,,,,,,,,36.0,,,7.1,,,,,,MGNT,Магнит ао,3.0,,,,,,2639924892.0,,7.4,,,
2018-12-04,,,,,PSRP,,,,16.0,,,,,,,,,,,16.0,,,,,,,,,,-7.0,,,,,,,,,,,,,25.0,,,5.5,,,,,,MGNT,Магнит ао,3.0,,,,,,39496103.97,,0.0,,,
2018-12-05,,,,,EQRP,,,,7.62,,,,,,,,,,,7.62,,,,,,,,,,7.12,,,,,,,,,,,,,43.0,,,7.12,,,,,,MGNT,Магнит ао,3.0,,,,,,3164605889.9,,7.47,,,
2018-12-05,,,,,PSRP,,,,16.0,,,,,,,,,,,16.0,,,,,,,,,,-7.0,,,,,,,,,,,,,37.0,,,-7.0,,,,,,MGNT,Магнит ао,3.0,,,,,,50489521.7,,0.0,,,
2018-12-06,,,,,EQRP,,,,6.51,,,,,,,,,,,7.6,,,,,,,,,,6.51,,,,,,,,,,,,,30.0,,,7.3,,,,,,MGNT,Магнит ао,3.0,,,,,,2241889172.12,,7.33,,,
2018-12-06,,,,,PSRP,,,,2.0,,,,,,,,,,,16.0,,,,,,,,,,-7.0,,,,,,,,,,,,,32.0,,,-7.0,,,,,,MGNT,Магнит ао,3.0,,,,,,1470520091.35,,0.0,,,
2018-12-07,,,,,EQRP,,,,6.87,,,,,,,,,,,7.5,,,,,,,,,,6.87,,,,,,,,,,,,,46.0,,,7.3,,,,,,MGNT,Магнит ао,3.0,,,,,,3317781458.49,,7.35,,,
2018-12-07,,,,,PSRP,,,,16.0,,,,,,,,,,,16.0,,,,,,,,,,-7.0,,,,,,,,,,,,,32.0,,,-7.0,,,,,,MGNT,Магнит ао,3.0,,,,,,254667150.38,,0.0,,,
2018-12-10,,,,,EQRP,,,,7.6,,,,,,,,,,,7.6,,,,,,,,,,7.05,,,,,,,,,,,,,23.0,,,7.05,,,,,,MGNT,Магнит ао,3.0,,,,,,1477405109.84,,7.47,,,
2018-12-10,,,,,PSRP,,,,0.0,,,,,,,,,,,16.0,,,,,,,,,,-7.0,,,,,,,,,,,,,29.0,,,5.5,,,,,,MGNT,Магнит ао,3.0,,,,,,644588847.86,,0.0,,,
2018-12-11,,,,,EQRP,,,,7.0,,,,,,,,,,,7.75,,,,,,,,,,7.0,,,,,,,,,,,,,36.0,,,7.14,,,,,,MGNT,Магнит ао,3.0,,,,,,1522420757.5,,7.44,,,
2018-12-11,,,,,PSRP,,,,16.0,,,,,,,,,,,16.0,,,,,,,,,,-7.0,,,,,,,,,,,,,30.0,,,5.5,,,,,,MGNT,Магнит ао,3.0,,,,,,833565104.23,,0.0,,,
2018-12-12,,,,,EQRP,,,,7.6,,,,,,,,,,,7.6,,,,,,,,,,7.16,,,,,,,,,,,,,38.0,,,7.18,,,,,,MGNT,Магнит ао,3.0,,,,,,1154870706.15,,7.42,,,
2018-12-12,,,,,PSRP,,,,2.0,,,,,,,,,,,16.0,,,,,,,,,,-7.0,,,,,,,,,,,,,34.0,,,0.0,,,,,,MGNT,Магнит ао,3.0,,,,,,41533513.88,,0.0,,,
2018-12-13,,,,,EQRP,,,,7.35,,,,,,,,,,,7.5,,,,,,,,,,7.31,,,,,,,,,,,,,34.0,,,7.31,,,,,,MGNT,Магнит ао,3.0,,,,,,1911604433.13,,7.44,,,
2018-12-13,,,,,PSRP,,,,16.0,,,,,,,,,,,16.0,,,,,,,,,,-7.0,,,,,,,,,,,,,29.0,,,-7.0,,,,,,MGNT,Магнит ао,3.0,,,,,,362370988.64,,0.0,,,
2018-12-14,,,,,EQRP,,,,7.18,,,,,,,,,,,7.6,,,,,,,,,,7.15,,,,,,,,,,,,,32.0,,,7.4,,,,,,MGNT,Магнит ао,3.0,,,,,,1660502142.78,,7.43,,,
2018-12-14,,,,,PSRP,,,,0.0,,,,,,,,,,,16.0,,,,,,,,,,-7.0,,,,,,,,,,,,,34.0,,,-7.0,,,,,,MGNT,Магнит ао,3.0,,,,,,205317360.39,,0.0,,,
2018-12-17,,,,,EQRP,,,,7.01,,,,,,,,,,,7.8,,,,,,,,,,7.01,,,,,,,,,,,,,31.0,,,7.27,,,,,,MGNT,Магнит ао,3.0,,,,,,1196528680.0,,7.47,,,
2018-12-17,,,,,PSRP,,,,16.0,,,,,,,,,,,16.0,,,,,,,,,,-7.0,,,,,,,,,,,,,30.0,,,-7.0,,,,,,MGNT,Магнит ао,3.0,,,,,,1514224799.99,,0.0,,,
2018-12-18,,,,,EQRP,,,,7.6,,,,,,,,,,,7.7,,,,,,,,,,7.03,,,,,,,,,,,,,28.0,,,7.27,,,,,,MGNT,Магнит ао,3.0,,,,,,1705309951.38,,7.55,,,
2018-12-18,,,,,PSRP,,,,2.0,,,,,,,,,,,16.0,,,,,,,,,,-7.0,,,,,,,,,,,,,34.0,,,-7.0,,,,,,MGNT,Магнит ао,3.0,,,,,,69142023.41,,0.0,,,
2018-12-19,,,,,EQRP,,,,6.55,,,,,,,,,,,7.7,,,,,,,,,,6.55,,,,,,,,,,,,,36.0,,,7.61,,,,,,MGNT,Магнит ао,3.0,,,,,,3739811995.95,,7.49,,,
2018-12-19,,,,,PSRP,,,,0.0,,,,,,,,,,,16.0,,,,,,,,,,-15.0,,,,,,,,,,,,,31.0,,,-7.0,,,,,,MGNT,Магнит ао,3.0,,,,,,85065320.17,,0.0,,,
2018-12-20,,,,,EQRP,,,,7.04,,,,,,,,,,,7.7,,,,,,,,,,7.04,,,,,,,,,,,,,29.0,,,7.5,,,,,,MGNT,Магнит ао,3.0,,,,,,2367805941.55,,7.58,,,
2018-12-20,,,,,PSRP,,,,0.0,,,,,,,,,,,16.0,,,,,,,,,,-7.0,,,,,,,,,,,,,28.0,,,5.5,,,,,,MGNT,Магнит ао,3.0,,,,,,356002579.32,,0.0,,,
2018-12-21,,,,,EQRP,,,,6.81,,,,,,,,,,,7.74,,,,,,,,,,-10.0,,,,,,,,,,,,,20.0,,,-1.0,,,,,,MGNT,Магнит ао,3.0,,,,,,148985310.6,,5.2,,,
2018-12-21,,,,,PSRP,,,,16.0,,,,,,,,,,,16.0,,,,,,,,,,-10.0,,,,,,,,,,,,,28.0,,,-7.0,,,,,,MGNT,Магнит ао,3.0,,,,,,25261547.86,,0.0,,,
2018-12-24,,,,,EQRP,,,,7.6,,,,,,,,,,,7.65,,,,,,,,,,7.05,,,,,,,,,,,,,32.0,,,7.05,,,,,,MGNT,Магнит ао,3.0,,,,,,3486386781.0,,7.34,,,
2018-12-24,,,,,PSRP,,,,0.0,,,,,,,,,,,16.0,,,,,,,,,,-7.0,,,,,,,,,,,,,26.0,,,0.0,,,,,,MGNT,Магнит ао,3.0,,,,,,123745815.2,,0.0,,,
2018-12-25,,,,,EQRP,,,,7.01,,,,,,,,,,,7.8,,,,,,,,,,7.01,,,,,,,,,,,,,40.0,,,7.5,,,,,,MGNT,Магнит ао,3.0,,,,,,2759742525.96,,7.55,,,
2018-12-25,,,,,PSRP,,,,7.0,,,,,,,,,,,16.0,,,,,,,,,,-7.0,,,,,,,,,,,,,35.0,,,5.5,,,,,,MGNT,Магнит ао,3.0,,,,,,195548617.92,,0.0,,,
2018-12-26,,,,,EQRP,,,,6.82,,,,,,,,,,,7.7,,,,,,,,,,6.81,,,,,,,,,,,,,61.0,,,7.7,,,,,,MGNT,Магнит ао,3.0,,,,,,1962497564.92,,7.45,,,
2018-12-26,,,,,PSRP,,,,7.51,,,,,,,,,,,16.0,,,,,,,,,,-7.0,,,,,,,,,,,,,36.0,,,-7.0,,,,,,MGNT,Магнит ао,3.0,,,,,,989487705.23,,0.0,,,
2018-12-27,,,,,EQRP,,,,6.23,,,,,,,,,,,7.74,,,,,,,,,,6.23,,,,,,,,,,,,,46.0,,,7.74,,,,,,MGNT,Магнит ао,3.0,,,,,,3857083405.53,,7.04,,,
2018-12-27,,,,,PSRP,,,,16.0,,,,,,,,,,,16.0,,,,,,,,,,-5.0,,,,,,,,,,,,,31.0,,,5.5,,,,,,MGNT,Магнит ао,3.0,,,,,,65239006.52,,0.0,,,
2018-12-27,,,,,EQRP,,,,6.23,,,,,,,,,,,7.74,,,,,,,,,,6.23,,,,,,,,,,,,,46.0,,,7.74,,,,,,MGNT,Магнит ао,3.0,,,,,,3857083405.53,,7.04,,,
2018-12-27,,,,,PSRP,,,,16.0,,,,,,,,,,,16.0,,,,,,,,,,-5.0,,,,,,,,,,,,,31.0,,,5.5,,,,,,MGNT,Магнит ао,3.0,,,,,,65239006.52,,0.0,,,
2018-12-28,,,,,EQRP,,,,6.22,,,,,,,,,,,7.69,,,,,,,,,,6.2,,,,,,,,,,,,,43.0,,,7.05,,,,,,MGNT,Магнит ао,3.0,,,,,,3459284906.0,,6.92,,,
2018-12-28,,,,,EQWP,,,,7.3,,,,,,,,,,,7.8,,,,,,,,,,7.3,,,,,,,,,,,,,7.0,,,7.3,,,,,,MGNT,Магнит ао,3.0,,,,,,326579801.24,,7.54,,,
2018-12-28,,,,,PSRP,,,,16.0,,,,,,,,,,,16.0,,,,,,,,,,-5.0,,,,,,,,,,,,,29.0,,,5.5,,,,,,MGNT,Магнит ао,3.0,,,,,,70370634.59,,0.0,,,
2018-12-29,,,,,EQRP,,,,6.0,,,,,,,,,,,8.0,,,,,,,,,,0.02,,,,,,,,,,,,,30.0,,,7.05,,,,,,MGNT,Магнит ао,3.0,,,,,,2015281834.14,,6.2,,,
2018-12-29,,,,,EQWP,,,,7.76,,,,,,,,,,,7.76,,,,,,,,,,7.76,,,,,,,,,,,,,1.0,,,7.76,,,,,,MGNT,Магнит ао,3.0,,,,,,23998844.6,,7.76,,,
2018-12-29,,,,,PSRP,,,,0.0,,,,,,,,,,,16.0,,,,,,,,,,-1.0,,,,,,,,,,,,,36.0,,,0.0,,,,,,MGNT,Магнит ао,3.0,,,,,,1229555490.73,,0.0,,,
2019-01-03,,,,,EQRP,,,,3.0,,,,,,,,,,,7.05,,,,,,,,,,0.5,,,,,,,,,,,,,29.0,,,4.5,,,,,,MGNT,Магнит ао,3.0,,,,,,2246632897.68,,5.51,,,
2019-01-03,,,,,PSRP,,,,16.0,,,,,,,,,,,16.0,,,,,,,,,,-7.0,,,,,,,,,,,,,32.0,,,0.0,,,,,,MGNT,Магнит ао,3.0,,,,,,56288745.75,,0.0,,,
2019-01-04,,,,,EQRP,,,,6.01,,,,,,,,,,,8.0,,,,,,,,,,4.13,,,,,,,,,,,,,17.0,,,5.0,,,,,,MGNT,Магнит ао,3.0,,,,,,1263739973.31,,6.69,,,
2019-01-04,,,,,PSRP,,,,16.0,,,,,,,,,,,16.0,,,,,,,,,,0.0,,,,,,,,,,,,,23.0,,,0.0,,,,,,MGNT,Магнит ао,3.0,,,,,,44631078.3,,0.0,,,
2019-01-08,,,,,EQRP,,,,1.0,,,,,,,,,,,7.05,,,,,,,,,,1.0,,,,,,,,,,,,,25.0,,,7.05,,,,,,MGNT,Магнит ао,3.0,,,,,,1641942921.18,,5.95,,,
2019-01-08,,,,,PSRP,,,,16.0,,,,,,,,,,,16.0,,,,,,,,,,-7.0,,,,,,,,,,,,,28.0,,,-7.0,,,,,,MGNT,Магнит ао,3.0,,,,,,72501880.24,,0.0,,,
2019-01-09,,,,,EQRP,,,,6.88,,,,,,,,,,,7.78,,,,,,,,,,6.88,,,,,,,,,,,,,25.0,,,7.05,,,,,,MGNT,Магнит ао,3.0,,,,,,2416177784.22,,7.19,,,
